AccID	log2FC	Pvalue	FDR	Style	H_3.readCount	C_3.readCount	H_3.fpkm	C_3.fpkm
Cldn18	-1.58422956489278	0	0	down	2631	7140	39.668013526083	118.943598024239
Clec10a	1.24578947018002	4.87467042631054e-12	2.83959608854474e-11	up	207	79	5.56504750624701	2.34665301139417
Clec11a	-2.4699609425018	5.92868870440979e-52	1.211480731309e-50	down	70	351	1.57920362897608	8.74924272637055
Clec12a	1.28278367766222	1.57144722841053e-23	1.60556417481681e-22	up	414	154	11.1167495748292	4.56900315101338
Clec1b	1.59478599556006	5.91091307660587e-22	5.65597535919219e-21	up	277	83	17.0733230506441	5.65248783723546
Clec3b	-2.48532220852887	1.22948345449942e-301	1.41436133691674e-299	down	412	2088	27.9029634752505	156.245264750789
Clec4a1	1.9581041977983	3.93297871893513e-50	7.76101137294315e-49	up	498	116	21.4746787706877	5.52686145459928
Clec4a2	1.83671793599086	4.01853347491842e-28	4.75307120072224e-27	up	296	75	7.60184058813274	2.1281957218507
Clec4a3	1.99755568681067	2.55491690264874e-74	6.98553864403784e-73	up	728	165	36.8574464459262	9.22998644943116
Clec4d	1.1228698015527	8.50328674879e-15	5.8796101161491e-14	up	308	128	15.6406810213147	7.18188038367612
Clec4e	1.82931635129501	2.13560308936083e-25	2.31605558504007e-24	up	267	68	7.12394113635105	2.00466232760698
Clec4f	4.6634381829154	0.000199099202627385	0.000560705524853257	up	14	0	0.380644954034057	0
Clec4g	-2.46584483402957	0.0105448749469296	0.0211660731453815	down	2	10	0.055295336944042	0.305479287152891
Clec5a	1.94014752564627	4.69075997903954e-22	4.51068126776991e-21	up	212	50	3.72657584773583	0.971107623994668
Clec7a	1.91053104488017	5.75284275167251e-169	3.60248580376911e-167	up	1782	429	52.5786529985303	13.9856386683476
Clic6	1.00129793156199	1.32372932178896e-37	2.01149866608441e-36	up	1013	458	18.1099585508361	9.04683655784827
Clnk	3.17801135574516	2.9687322139655e-08	1.29981424535901e-07	up	40	4	1.56332366229229	0.172731743521006
Clspn	1.51904827358022	2.81432600355203e-13	1.78175633245671e-12	up	171	54	2.28534626619831	0.797393914068079
Clstn3	-1.14391673914221	0.0269160792692637	0.0484898452585889	down	11	22	0.181266170776826	0.400562244081274
